Date,Item Code,Wholesale Price (RMB/kg)
2/8/2023,102900005116547,12.3
2/8/2023,102900005116714,7.02
2/8/2023,102900005116837,6.28
2/8/2023,102900005116899,3.11
2/8/2023,102900005118817,7.48
2/8/2023,102900005118831,2.95
2/8/2023,102900005122654,5.43
2/8/2023,102900011000571,6.64
2/8/2023,102900011007464,34.81
2/8/2023,102900011008676,11.16
2/8/2023,102900011009277,2.91
2/8/2023,102900011009970,0.1
2/8/2023,102900011010891,6.06
2/8/2023,102900011013274,6.29
2/8/2023,102900011016701,7.34
2/8/2023,102900011021842,7.16
2/8/2023,102900011023464,5.8
2/8/2023,102900011023976,4.16
2/8/2023,102900011030059,3.44
2/8/2023,102900011030097,3.44
2/8/2023,102900011030110,2.5
2/8/2023,102900011030141,2.15
2/8/2023,102900011030929,1.54
2/8/2023,102900011031100,1.13
2/8/2023,102900011031926,3.03
2/8/2023,102900011032022,1.47
2/8/2023,102900011032237,1.96
2/8/2023,102900011032244,2.37
2/8/2023,102900011032251,2.13
2/8/2023,102900011032343,20.05
2/8/2023,102900011032350,9.94
2/8/2023,102900011032367,12.42
2/8/2023,102900011032848,1.2
2/8/2023,102900011033906,0.8
2/8/2023,102900011033944,8.31
2/8/2023,102900011034026,6.6
2/8/2023,102900011034231,2.5
2/8/2023,102900011034330,3.45
2/8/2023,102900011034439,1.2
2/8/2023,102900011035078,7.62
2/8/2023,102900011035740,6.66
2/8/2023,102900011035764,7.69
2/8/2023,106930274620090,3.16
2/8/2023,106949711300259,3.67
2/9/2023,102900005115762,12.07
2/9/2023,102900005115786,15.41
2/9/2023,102900005115823,7.15
2/9/2023,102900005115908,6.61
2/9/2023,102900005115960,0.1
2/9/2023,102900005116257,6.98
2/9/2023,102900005116509,7.97
2/9/2023,102900005116530,12.4
2/9/2023,102900005116714,7.01
2/9/2023,102900005116790,2.14
2/9/2023,102900005116837,5.69
2/9/2023,102900005116899,3.1
2/9/2023,102900005118817,7.41
2/9/2023,102900005118831,2.92
2/9/2023,102900005122654,5.36
2/9/2023,102900011000328,6.37
2/9/2023,102900011000571,6.81
2/9/2023,102900011007044,2.69
2/9/2023,102900011009277,2.71
2/9/2023,102900011010891,6.06
2/9/2023,102900011012994,4.33
2/9/2023,102900011013274,6.25
2/9/2023,102900011016701,7.04
2/9/2023,102900011021842,7.16
2/9/2023,102900011023464,5.76
2/9/2023,102900011023976,4.02
2/9/2023,102900011030059,3.44
2/9/2023,102900011030097,3.48
2/9/2023,102900011030110,2.47
2/9/2023,102900011030141,2.13
2/9/2023,102900011030905,1.85
2/9/2023,102900011030929,1.49
2/9/2023,102900011031100,0.99
2/9/2023,102900011031926,2.98
2/9/2023,102900011032022,1.43
2/9/2023,102900011032237,2.02
2/9/2023,102900011032244,2.36
2/9/2023,102900011032251,2.14
2/9/2023,102900011032343,20.23
2/9/2023,102900011032350,9.88
2/9/2023,102900011032367,12.39
2/9/2023,102900011033906,0.8
2/9/2023,102900011033944,8.31
2/9/2023,102900011034026,6.9
2/9/2023,102900011034224,1.77
2/9/2023,102900011034231,2.48
2/9/2023,102900011034330,3.44
2/9/2023,102900011034439,1.2
2/9/2023,102900011035078,7.62
2/9/2023,102900011035740,6.85
2/9/2023,106930274620090,3.11
2/9/2023,106949711300259,3.69
2/10/2023,102900005115762,12.08
2/10/2023,102900005115786,15.35
2/10/2023,102900005115885,12.24
2/10/2023,102900005115908,6.58
2/10/2023,102900005116257,6.77
2/10/2023,102900005116509,7.69
2/10/2023,102900005116530,12.4
2/10/2023,102900005116714,7
2/10/2023,102900005116790,2.14
2/10/2023,102900005116837,5.03
2/10/2023,102900005116899,3.06
2/10/2023,102900005118831,2.93
2/10/2023,102900005122654,5.38
2/10/2023,102900011000571,7
2/10/2023,102900011008676,11.17
2/10/2023,102900011010891,6.06
2/10/2023,102900011012994,4.3
2/10/2023,102900011013274,6.26
2/10/2023,102900011016701,7.68
2/10/2023,102900011021842,7.16
2/10/2023,102900011023464,5.6
2/10/2023,102900011023976,4
2/10/2023,102900011030059,3.43
2/10/2023,102900011030097,3.61
2/10/2023,102900011030110,2.4
2/10/2023,102900011030141,2.13
2/10/2023,102900011030905,1.85
2/10/2023,102900011030929,1.48
2/10/2023,102900011031100,0.9
2/10/2023,102900011031216,6.18
2/10/2023,102900011031926,2.96
2/10/2023,102900011032022,1.42
2/10/2023,102900011032237,2
2/10/2023,102900011032244,2.4
2/10/2023,102900011032251,2.16
2/10/2023,102900011032343,18.78
2/10/2023,102900011032350,9.32
2/10/2023,102900011032367,11.05
2/10/2023,102900011032848,1.2
2/10/2023,102900011033906,0.8
2/10/2023,102900011033944,8.1
2/10/2023,102900011034026,6.96
2/10/2023,102900011034224,1.78
2/10/2023,102900011034231,2.54
2/10/2023,102900011034330,3.46
2/10/2023,102900011034439,1.2
2/10/2023,102900011035078,7.25
2/10/2023,102900011035740,7.12
2/10/2023,106930274620090,3.07
2/10/2023,106949711300259,3.66
2/11/2023,102900005115762,11.97
2/11/2023,102900005115786,15.16
2/11/2023,102900005115823,7.15
2/11/2023,102900005115885,12.24
2/11/2023,102900005115908,6.54
2/11/2023,102900005116257,6.34
2/11/2023,102900005116509,7.64
2/11/2023,102900005116530,12.4
2/11/2023,102900005116547,12.29
2/11/2023,102900005116714,7
2/11/2023,102900005116837,5.04
2/11/2023,102900005116899,3.1
2/11/2023,102900005118831,2.95
2/11/2023,102900005122654,4.92
2/11/2023,102900011000571,7.02
2/11/2023,102900011007044,2.69
2/11/2023,102900011007464,34.78
2/11/2023,102900011008515,10.18
2/11/2023,102900011009277,2.71
2/11/2023,102900011010891,6.06
2/11/2023,102900011012994,4.18
2/11/2023,102900011013274,6.27
2/11/2023,102900011016701,8
2/11/2023,102900011021842,7.19
2/11/2023,102900011023464,5.6
2/11/2023,102900011023976,4
2/11/2023,102900011030059,3.54
2/11/2023,102900011030097,3.63
2/11/2023,102900011030110,2.4
2/11/2023,102900011030141,2.13
2/11/2023,102900011030608,5.59
2/11/2023,102900011030905,1.9
2/11/2023,102900011030929,1.39
2/11/2023,102900011031100,0.87
2/11/2023,102900011031926,2.84
2/11/2023,102900011032022,1.42
2/11/2023,102900011032237,1.74
2/11/2023,102900011032244,2.45
2/11/2023,102900011032251,1.64
2/11/2023,102900011032343,16.09
2/11/2023,102900011032350,9.32
2/11/2023,102900011032367,9.9
2/11/2023,102900011032848,1.2
2/11/2023,102900011033906,0.8
2/11/2023,102900011033944,7.71
2/11/2023,102900011034026,6.67
2/11/2023,102900011034224,1.91
2/11/2023,102900011034231,2.66
2/11/2023,102900011034330,3.48
2/11/2023,102900011034439,1.2
2/11/2023,102900011035078,7.18
2/11/2023,102900011035740,7.12
2/11/2023,106930274620090,3.01
2/11/2023,106949711300259,3.62
2/12/2023,102900005115748,11.4
2/12/2023,102900005115786,14.68
2/12/2023,102900005115885,12.23
2/12/2023,102900005115908,6.58
2/12/2023,102900005116257,6.02
2/12/2023,102900005116509,7.23
2/12/2023,102900005116530,12
2/12/2023,102900005116714,7.03
2/12/2023,102900005116790,2.14
2/12/2023,102900005116837,4.71
2/12/2023,102900005116899,3.3
2/12/2023,102900005118831,2.91
2/12/2023,102900005122654,3.67
2/12/2023,102900005125808,6.54
2/12/2023,102900011000571,7.11
2/12/2023,102900011007044,2.72
2/12/2023,102900011009277,2.72
2/12/2023,102900011010891,6.06
2/12/2023,102900011013274,6.18
2/12/2023,102900011016701,8.34
2/12/2023,102900011021842,7.2
2/12/2023,102900011023464,5.6
2/12/2023,102900011023976,0.87
2/12/2023,102900011030059,3.33
2/12/2023,102900011030097,3.47
2/12/2023,102900011030110,2.32
2/12/2023,102900011030141,2.13
2/12/2023,102900011030905,1.9
2/12/2023,102900011030929,1.51
2/12/2023,102900011031100,0.91
2/12/2023,102900011031216,7.21
2/12/2023,102900011031926,2.95
2/12/2023,102900011032022,1.44
2/12/2023,102900011032237,1.69
2/12/2023,102900011032244,2.46
2/12/2023,102900011032251,1.68
2/12/2023,102900011032343,16.45
2/12/2023,102900011032350,9.2
2/12/2023,102900011032367,10.29
2/12/2023,102900011032848,1.2
2/12/2023,102900011033906,0.73
2/12/2023,102900011033944,7.5
2/12/2023,102900011034026,6.4
2/12/2023,102900011034224,2.01
2/12/2023,102900011034231,2.74
2/12/2023,102900011034330,3.45
2/12/2023,102900011034439,1.2
2/12/2023,102900011035078,7.04
2/12/2023,102900011035740,6.67
2/12/2023,106930274620090,2.93
2/12/2023,106949711300259,3.62
2/13/2023,102900005115762,9.65
2/13/2023,102900005115786,13.59
2/13/2023,102900005115793,11.67
2/13/2023,102900005115885,12.23
2/13/2023,102900005115960,0.68
2/13/2023,102900005116257,6.05
2/13/2023,102900005116509,7.23
2/13/2023,102900005116530,12.37
2/13/2023,102900005116714,7.01
2/13/2023,102900005116837,4.46
2/13/2023,102900005116899,3.01
2/13/2023,102900005118831,2.84
2/13/2023,102900005119975,12.21
2/13/2023,102900005122654,3.4
2/13/2023,102900005125808,6.55
2/13/2023,102900011000571,7.06
2/13/2023,102900011006948,11.15
2/13/2023,102900011007044,0.9
2/13/2023,102900011010891,6.04
2/13/2023,102900011013274,6.14
2/13/2023,102900011016701,8.45
2/13/2023,102900011021842,7.2
2/13/2023,102900011030059,3.18
2/13/2023,102900011030097,3.43
2/13/2023,102900011030110,2.3
2/13/2023,102900011030134,2.07
2/13/2023,102900011030141,1.95
2/13/2023,102900011030905,1.9
2/13/2023,102900011030929,1.53
2/13/2023,102900011031100,0.77
2/13/2023,102900011031926,2.86
2/13/2023,102900011032022,1.46
2/13/2023,102900011032237,1.66
2/13/2023,102900011032244,2.49
2/13/2023,102900011032251,1.9
2/13/2023,102900011032343,16.9
2/13/2023,102900011032350,9.16
2/13/2023,102900011032367,10.85
2/13/2023,102900011032848,1.2
2/13/2023,102900011033906,0.3
2/13/2023,102900011033944,7.28
2/13/2023,102900011034026,5.65
2/13/2023,102900011034224,1.91
2/13/2023,102900011034231,2.74
2/13/2023,102900011034330,3.44
2/13/2023,102900011034439,1.2
2/13/2023,102900011034538,1.2
2/13/2023,102900011035078,7.09
2/13/2023,102900011035740,6.62
2/13/2023,102900011036266,3.39
2/13/2023,106930274620090,2.7
2/13/2023,106949711300259,3.54
2/14/2023,102900005115762,11.31
2/14/2023,102900005115786,14.1
2/14/2023,102900005115885,11.14
2/14/2023,102900005115908,6.13
2/14/2023,102900005115960,0.68
2/14/2023,102900005116257,6.52
2/14/2023,102900005116509,7.22
2/14/2023,102900005116530,12.4
2/14/2023,102900005116714,6.62
2/14/2023,102900005116837,5.02
2/14/2023,102900005116899,2.97
2/14/2023,102900005118831,2.97
2/14/2023,102900005119975,12.03
2/14/2023,102900005122654,3.4
2/14/2023,102900011000571,7.04
2/14/2023,102900011006948,11.15
2/14/2023,102900011007044,2.79
2/14/2023,102900011008164,6.6
2/14/2023,102900011010891,6.05
2/14/2023,102900011013274,6.06
2/14/2023,102900011016701,8.46
2/14/2023,102900011021842,7.16
2/14/2023,102900011030059,3.11
2/14/2023,102900011030097,3.36
2/14/2023,102900011030110,2.36
2/14/2023,102900011030141,1.92
2/14/2023,102900011030929,1.51
2/14/2023,102900011031100,0.71
2/14/2023,102900011032022,1.46
2/14/2023,102900011032237,1.66
2/14/2023,102900011032244,2.54
2/14/2023,102900011032251,1.74
2/14/2023,102900011032343,16.9
2/14/2023,102900011032367,10.9
2/14/2023,102900011032848,1.2
2/14/2023,102900011033944,7.16
2/14/2023,102900011034026,5.7
2/14/2023,102900011034224,1.91
2/14/2023,102900011034231,2.74
2/14/2023,102900011034330,3.43
2/14/2023,102900011034439,1.2
2/14/2023,102900011035740,6.62
2/14/2023,102900051000463,10.2
2/14/2023,102900051009336,14.38
2/14/2023,106930274620090,2.7
2/14/2023,106949711300259,3.46
2/15/2023,102900005115762,11.3
2/15/2023,102900005115786,14.1
2/15/2023,102900005115793,11.88
2/15/2023,102900005115908,6.13
2/15/2023,102900005115960,0.68
2/15/2023,102900005116257,7.71
2/15/2023,102900005116509,7.2
2/15/2023,102900005116530,12.4
2/15/2023,102900005116547,9.36
2/15/2023,102900005116714,5.87
2/15/2023,102900005116790,2.14
2/15/2023,102900005116837,5.08
2/15/2023,102900005116899,2.82
2/15/2023,102900005117209,17.43
2/15/2023,102900005118831,2.82
2/15/2023,102900005122654,3.53
2/15/2023,102900011002414,13.19
2/15/2023,102900011006948,11.15
2/15/2023,102900011008164,6.6
2/15/2023,102900011010891,6.05
2/15/2023,102900011013274,6.03
2/15/2023,102900011016701,8.46
2/15/2023,102900011021842,7.16
2/15/2023,102900011030059,2.98
2/15/2023,102900011030097,3.29
2/15/2023,102900011030110,2.27
2/15/2023,102900011030141,1.98
2/15/2023,102900011030905,1.86
2/15/2023,102900011030929,1.49
2/15/2023,102900011031100,0.73
2/15/2023,102900011032022,1.48
2/15/2023,102900011032237,1.67
2/15/2023,102900011032251,2.04
2/15/2023,102900011032343,16.9
2/15/2023,102900011032350,9.21
2/15/2023,102900011032367,11
2/15/2023,102900011032480,25.96
2/15/2023,102900011033944,7.14
2/15/2023,102900011034026,5.5
2/15/2023,102900011034224,2.07
2/15/2023,102900011034231,2.76
2/15/2023,102900011034330,3.47
2/15/2023,102900011035078,7.36
2/15/2023,102900011035740,6.64
2/15/2023,102900011035788,2.48
2/15/2023,102900051000463,10.1
2/15/2023,102900051010455,7.72
2/15/2023,106930274620090,2.7
2/15/2023,106949711300259,3.43
2/16/2023,102900005115762,11.41
2/16/2023,102900005115786,13.64
2/16/2023,102900005115793,11.87
2/16/2023,102900005115823,5.62
2/16/2023,102900005115885,11.15
2/16/2023,102900005115908,6.12
2/16/2023,102900005115960,0.68
2/16/2023,102900005116257,7.92
2/16/2023,102900005116509,7.71
2/16/2023,102900005116530,12.4
2/16/2023,102900005116714,5.86
2/16/2023,102900005116790,2.13
2/16/2023,102900005116837,5.08
2/16/2023,102900005116899,2.89
2/16/2023,102900005117209,17.45
2/16/2023,102900005118831,2.84
2/16/2023,102900005122654,3.68
2/16/2023,102900011000571,7.05
2/16/2023,102900011001219,12.84
2/16/2023,102900011007044,2.79
2/16/2023,102900011008164,5.46
2/16/2023,102900011010891,6.06
2/16/2023,102900011013274,6.03
2/16/2023,102900011016701,8.46
2/16/2023,102900011021842,7.14
2/16/2023,102900011030059,3.06
2/16/2023,102900011030097,3.25
2/16/2023,102900011030110,2.2
2/16/2023,102900011030141,2.01
2/16/2023,102900011030905,1.87
2/16/2023,102900011030929,1.5
2/16/2023,102900011031100,0.75
2/16/2023,102900011031216,7.12
2/16/2023,102900011032022,1.52
2/16/2023,102900011032237,1.64
2/16/2023,102900011032244,2.54
2/16/2023,102900011032251,2.1
2/16/2023,102900011032343,16.89
2/16/2023,102900011032350,9.25
2/16/2023,102900011032367,11.14
2/16/2023,102900011032848,1.2
2/16/2023,102900011033944,7.17
2/16/2023,102900011034026,5.38
2/16/2023,102900011034224,2.07
2/16/2023,102900011034231,2.77
2/16/2023,102900011034330,3.5
2/16/2023,102900011034439,1.2
2/16/2023,102900011035078,7.36
2/16/2023,102900011035740,6.66
2/16/2023,102900011035788,2.48
2/16/2023,102900051000463,10
2/16/2023,102900051009336,14.37
2/16/2023,102900051010455,7.72
2/16/2023,106930274620090,2.7
2/16/2023,106949711300259,3.32
2/17/2023,102900005115762,11.68
2/17/2023,102900005115786,13.34
2/17/2023,102900005115793,11.88
2/17/2023,102900005115823,5.63
2/17/2023,102900005115885,11.15
2/17/2023,102900005115908,7.16
2/17/2023,102900005115960,0.68
2/17/2023,102900005116257,8.53
2/17/2023,102900005116509,7.87
2/17/2023,102900005116530,12.4
2/17/2023,102900005116714,5.86
2/17/2023,102900005116790,2.12
2/17/2023,102900005116837,5
2/17/2023,102900005116899,2.92
2/17/2023,102900005117209,17.43
2/17/2023,102900005118831,2.87
2/17/2023,102900005122654,3.9
2/17/2023,102900011000571,6.92
2/17/2023,102900011007044,2.79
2/17/2023,102900011007471,16.25
2/17/2023,102900011009970,4.13
2/17/2023,102900011010891,6.05
2/17/2023,102900011013274,6.03
2/17/2023,102900011016701,9.59
2/17/2023,102900011021842,7.14
2/17/2023,102900011030059,3.03
2/17/2023,102900011030097,3.24
2/17/2023,102900011030110,2.19
2/17/2023,102900011030905,1.87
2/17/2023,102900011030929,1.51
2/17/2023,102900011031100,0.79
2/17/2023,102900011031216,7.19
2/17/2023,102900011031926,2.84
2/17/2023,102900011032022,1.48
2/17/2023,102900011032237,1.66
2/17/2023,102900011032244,3
2/17/2023,102900011032251,2.06
2/17/2023,102900011032343,16.91
2/17/2023,102900011032350,9.23
2/17/2023,102900011032367,11.51
2/17/2023,102900011032480,26.02
2/17/2023,102900011032848,1.2
2/17/2023,102900011033944,7.1
2/17/2023,102900011034026,5.08
2/17/2023,102900011034224,2.08
2/17/2023,102900011034231,2.78
2/17/2023,102900011034330,3.42
2/17/2023,102900011034439,1.2
2/17/2023,102900011035078,7.43
2/17/2023,102900011035740,6.66
2/17/2023,102900011035788,2.48
2/17/2023,102900011036266,3.4
2/17/2023,102900051000463,10.09
2/17/2023,102900051009336,14.36
2/17/2023,102900051010455,7.72
2/17/2023,106930274620090,2.65
2/17/2023,106949711300259,3.31
2/18/2023,102900005115762,11.68
2/18/2023,102900005115786,13.19
2/18/2023,102900005115793,11.84
2/18/2023,102900005115823,5.63
2/18/2023,102900005115885,11.24
2/18/2023,102900005115908,7.4
2/18/2023,102900005115960,0.69
2/18/2023,102900005116257,7.68
2/18/2023,102900005116509,8.01
2/18/2023,102900005116530,12.4
2/18/2023,102900005116714,5.92
2/18/2023,102900005116790,2.12
2/18/2023,102900005116837,5.32
2/18/2023,102900005116899,2.98
2/18/2023,102900005117209,17.43
2/18/2023,102900005118831,2.82
2/18/2023,102900005122654,4.17
2/18/2023,102900011000571,5.8
2/18/2023,102900011001219,12.9
2/18/2023,102900011002414,13.21
2/18/2023,102900011006948,12.72
2/18/2023,102900011007044,2.78
2/18/2023,102900011007471,16.24
2/18/2023,102900011010891,6.88
2/18/2023,102900011013274,6.03
2/18/2023,102900011016701,9.97
2/18/2023,102900011021842,7.14
2/18/2023,102900011030059,2.91
2/18/2023,102900011030097,3.13
2/18/2023,102900011030110,2.16
2/18/2023,102900011030141,2.01
2/18/2023,102900011030905,1.92
2/18/2023,102900011030929,1.57
2/18/2023,102900011031100,0.91
2/18/2023,102900011031926,2.86
2/18/2023,102900011032022,1.45
2/18/2023,102900011032237,1.68
2/18/2023,102900011032244,2.9
2/18/2023,102900011032251,2.12
2/18/2023,102900011032343,17.3
2/18/2023,102900011032848,1.2
2/18/2023,102900011033944,6.9
2/18/2023,102900011034026,4.51
2/18/2023,102900011034224,2.02
2/18/2023,102900011034231,2.72
2/18/2023,102900011034330,3.46
2/18/2023,102900011034439,1.2
2/18/2023,102900011035078,7.45
2/18/2023,102900011035740,6.62
2/18/2023,102900011035788,2.48
2/18/2023,102900051009336,14.24
2/18/2023,102900051010455,7.73
2/18/2023,106930274620090,2.58
2/18/2023,106949711300259,3.3
2/18/2023,106971533455008,2.62
2/19/2023,102900005115762,11.81
2/19/2023,102900005115786,12.94
2/19/2023,102900005115793,11.82
2/19/2023,102900005115823,6.56
2/19/2023,102900005115908,7.4
2/19/2023,102900005115960,0.68
2/19/2023,102900005116257,8.76
2/19/2023,102900005116509,8
2/19/2023,102900005116530,12.4
2/19/2023,102900005116714,6.01
2/19/2023,102900005116790,2.12
2/19/2023,102900005116837,6.06
2/19/2023,102900005116899,2.92
2/19/2023,102900005117209,17.43
2/19/2023,102900005118831,2.79
2/19/2023,102900005119975,12.03
2/19/2023,102900005122654,4.17
2/19/2023,102900011007044,2.96
2/19/2023,102900011008515,11.24
2/19/2023,102900011010891,7.06
2/19/2023,102900011013274,5.91
2/19/2023,102900011016701,10.02
2/19/2023,102900011021842,7.07
2/19/2023,102900011023464,6.6
2/19/2023,102900011030059,3.01
2/19/2023,102900011030097,2.96
2/19/2023,102900011030110,2.1
2/19/2023,102900011030905,1.87
2/19/2023,102900011030929,1.52
2/19/2023,102900011031100,0.97
2/19/2023,102900011031216,7.16
2/19/2023,102900011031926,2.87
2/19/2023,102900011032022,1.39
2/19/2023,102900011032237,1.64
2/19/2023,102900011032244,2.71
2/19/2023,102900011032251,2.29
2/19/2023,102900011032343,18.02
2/19/2023,102900011032480,25.99
2/19/2023,102900011032848,1.2
2/19/2023,102900011033944,6.89
2/19/2023,102900011034026,4.6
2/19/2023,102900011034224,1.99
2/19/2023,102900011034231,2.71
2/19/2023,102900011034330,3.5
2/19/2023,102900011034439,1.2
2/19/2023,102900011035078,7.57
2/19/2023,102900011035740,6.61
2/19/2023,102900051000463,10.16
2/19/2023,102900051009336,14.21
2/19/2023,102900051010455,7.72
2/19/2023,106949711300259,3.27
2/19/2023,106971533455008,2.65
2/20/2023,102900005115786,12.94
2/20/2023,102900005115793,11.82
2/20/2023,102900005115823,6.76
2/20/2023,102900005115908,7.4
2/20/2023,102900005115960,0.67
2/20/2023,102900005116257,8.76
2/20/2023,102900005116530,12.4
2/20/2023,102900005116547,0.12
2/20/2023,102900005116714,6.01
2/20/2023,102900005116790,2.12
2/20/2023,102900005116837,6.36
2/20/2023,102900005116899,2.9
2/20/2023,102900005118831,2.96
2/20/2023,102900005119975,11.99
2/20/2023,102900005122654,4.2
2/20/2023,102900011000328,6.94
2/20/2023,102900011007044,3.13
2/20/2023,102900011007495,24.02
2/20/2023,102900011008515,11.21
2/20/2023,102900011010891,7.06
2/20/2023,102900011013274,5.76
2/20/2023,102900011016701,10.21
2/20/2023,102900011021842,7
2/20/2023,102900011023464,6.6
2/20/2023,102900011030059,2.98
2/20/2023,102900011030097,2.98
2/20/2023,102900011030110,2.25
2/20/2023,102900011030905,1.86
2/20/2023,102900011030929,1.52
2/20/2023,102900011031100,1.01
2/20/2023,102900011032022,1.42
2/20/2023,102900011032237,1.46
2/20/2023,102900011032244,2.4
2/20/2023,102900011032251,2.36
2/20/2023,102900011032480,25.95
2/20/2023,102900011032848,1.2
2/20/2023,102900011033944,6.92
2/20/2023,102900011034026,4.6
2/20/2023,102900011034224,1.98
2/20/2023,102900011034231,2.68
2/20/2023,102900011034330,3.48
2/20/2023,102900011034439,1.2
2/20/2023,102900011035740,6.61
2/20/2023,102900051000463,10.25
2/20/2023,102900051009336,14.02
2/20/2023,102900051010455,7.73
2/20/2023,106930274620090,2.58
2/20/2023,106949711300259,3.08
2/20/2023,106971533455008,2.6
2/21/2023,102900005115762,11.83
2/21/2023,102900005115786,12.85
2/21/2023,102900005115823,6.76
2/21/2023,102900005115908,8.09
2/21/2023,102900005115960,0.66
2/21/2023,102900005116257,8.75
2/21/2023,102900005116509,8.38
2/21/2023,102900005116530,12.4
2/21/2023,102900005116714,6.02
2/21/2023,102900005116790,2.07
2/21/2023,102900005116837,6.17
2/21/2023,102900005116899,2.86
2/21/2023,102900005117209,17.43
2/21/2023,102900005118831,3.04
2/21/2023,102900005119975,11.56
2/21/2023,102900005122654,4.21
2/21/2023,102900011000328,6.94
2/21/2023,102900011001219,13.59
2/21/2023,102900011002414,13.22
2/21/2023,102900011007044,3.12
2/21/2023,102900011007471,16.26
2/21/2023,102900011009970,4.14
2/21/2023,102900011010891,7.06
2/21/2023,102900011013274,5.64
2/21/2023,102900011016701,10.46
2/21/2023,102900011021842,7.09
2/21/2023,102900011023464,6.6
2/21/2023,102900011030059,3.01
2/21/2023,102900011030097,2.99
2/21/2023,102900011030110,2.23
2/21/2023,102900011030905,1.86
2/21/2023,102900011031100,1.14
2/21/2023,102900011032022,1.42
2/21/2023,102900011032237,1.46
2/21/2023,102900011032244,2.4
2/21/2023,102900011032251,2.36
2/21/2023,102900011032848,1.2
2/21/2023,102900011033944,6.8
2/21/2023,102900011034026,4.4
2/21/2023,102900011034231,2.66
2/21/2023,102900011034330,3.43
2/21/2023,102900011034439,1.2
2/21/2023,102900011035078,7.91
2/21/2023,102900011035740,6.33
2/21/2023,102900051010455,7.72
2/21/2023,106949711300259,3.08
2/21/2023,106971533455008,2.49
2/22/2023,102900005115762,12.1
2/22/2023,102900005115786,12.5
2/22/2023,102900005115823,6.46
2/22/2023,102900005115908,9.42
2/22/2023,102900005115960,0.66
2/22/2023,102900005116257,8.68
2/22/2023,102900005116509,9.06
2/22/2023,102900005116530,12.4
2/22/2023,102900005116714,6.06
2/22/2023,102900005116790,2.04
2/22/2023,102900005116837,5.96
2/22/2023,102900005116899,2.85
2/22/2023,102900005117209,17.42
2/22/2023,102900005118831,2.95
2/22/2023,102900005119975,11.56
2/22/2023,102900005122654,4.2
2/22/2023,102900011000328,6.94
2/22/2023,102900011001219,15.01
2/22/2023,102900011006948,14.38
2/22/2023,102900011007044,3.1
2/22/2023,102900011007464,50.47
2/22/2023,102900011008133,28.36
2/22/2023,102900011010891,7.05
2/22/2023,102900011013274,5.56
2/22/2023,102900011016701,10.59
2/22/2023,102900011021842,7.12
2/22/2023,102900011023464,6.6
2/22/2023,102900011030059,3.05
2/22/2023,102900011030097,2.98
2/22/2023,102900011030110,2.23
2/22/2023,102900011030141,2.02
2/22/2023,102900011030905,1.83
2/22/2023,102900011031100,1.21
2/22/2023,102900011031926,2.89
2/22/2023,102900011032022,2.11
2/22/2023,102900011032237,1.93
2/22/2023,102900011032244,2.38
2/22/2023,102900011032251,2.36
2/22/2023,102900011032848,1.2
2/22/2023,102900011033944,6.79
2/22/2023,102900011034026,4.11
2/22/2023,102900011034224,1.99
2/22/2023,102900011034231,2.72
2/22/2023,102900011034330,3.46
2/22/2023,102900011034439,1.2
2/22/2023,102900011035078,8.02
2/22/2023,102900011035740,6.33
2/22/2023,102900051000463,10.44
2/22/2023,102900051010455,7.72
2/22/2023,106949711300259,3.12
2/22/2023,106971533455008,2.5
2/23/2023,102900005115762,14.1
2/23/2023,102900005115786,13.55
2/23/2023,102900005115823,6.28
2/23/2023,102900005115960,0.68
2/23/2023,102900005116257,8.82
2/23/2023,102900005116509,9.06
2/23/2023,102900005116530,12.4
2/23/2023,102900005116714,6.04
2/23/2023,102900005116790,2.04
2/23/2023,102900005116837,4.5
2/23/2023,102900005116899,2.8
2/23/2023,102900005117209,18.82
2/23/2023,102900005118831,2.88
2/23/2023,102900005119975,10.85
2/23/2023,102900005122654,4.27
2/23/2023,102900011000328,6.94
2/23/2023,102900011001219,15.63
2/23/2023,102900011006948,13.52
2/23/2023,102900011007044,3.14
2/23/2023,102900011007464,50.51
2/23/2023,102900011007495,20.17
2/23/2023,102900011008133,28.36
2/23/2023,102900011009970,4.13
2/23/2023,102900011010891,7.05
2/23/2023,102900011013274,5.5
2/23/2023,102900011016701,11.31
2/23/2023,102900011021842,7.15
2/23/2023,102900011023464,6.6
2/23/2023,102900011030059,2.96
2/23/2023,102900011030097,2.73
2/23/2023,102900011030110,2.37
2/23/2023,102900011030905,1.86
2/23/2023,102900011031100,1.26
2/23/2023,102900011031216,8.65
2/23/2023,102900011031926,2.64
2/23/2023,102900011032022,2.68
2/23/2023,102900011032237,1.93
2/23/2023,102900011032244,2.36
2/23/2023,102900011032251,2.36
2/23/2023,102900011032480,30.78
2/23/2023,102900011032848,1.2
2/23/2023,102900011033944,6.73
2/23/2023,102900011034026,4.34
2/23/2023,102900011034231,2.56
2/23/2023,102900011034330,3.46
2/23/2023,102900011034439,1.2
2/23/2023,102900011035078,8.17
2/23/2023,102900011035740,6.33
2/23/2023,102900051000463,10.52
2/23/2023,102900051010455,7.72
2/23/2023,106930274620090,2.58
2/23/2023,106949711300259,3.13
2/23/2023,106971533455008,2.5
2/24/2023,102900005115762,14.1
2/24/2023,102900005115786,13.7
2/24/2023,102900005115823,6.28
2/24/2023,102900005115960,0.68
2/24/2023,102900005116257,8.83
2/24/2023,102900005116509,9.06
